395		38.16646957
394.5		33.86737061
394		29.29073524
393.5		24.7118454
393		20.32418251
392.5		16.25563431
392		12.75039864
391.5		9.887589455
391		7.642540932
390.5		5.884786129
390		4.600601673
389.5		3.635416985
389		2.887288094
388.5		2.311830759
388		1.847032309
387.5		1.443698883
387		1.09561348
386.5		0.79847163
386		0.546064377
385.5		0.345671296
385		0.199136645
384.5		0.101161107
384		0.043351442
383.5		0.014896864
383		0.003952427
382.5		0.00087515
382		0.000195684
381.5		7.60E-05
381		3.66E-05
380.5		0.000228874
380		6.72E-05
379.5		1.12E-05
379		0.000134099
378.5		0.000101034
378		8.15E-05
377.5		9.50E-05
377		0.000207309
376.5		3.30E-05
376		0.000166077
375.5		0.000151407
375		0.000214252
374.5		-3.20E-05
374		3.49E-05
373.5		7.50E-05
373		3.04E-05
372.5		-7.95E-06
372		0.000133671
371.5		6.06E-05
371		9.94E-05
370.5		3.94E-05
